0.0,1.0
13.0,1.0
18.0,4.0
26.0,4.0
31.0,2.0
54.0,2.0
59.0,4.0
65.0,4.0
70.0,2.0
71.0,2.0
76.0,4.0
81.0,4.0
86.0,1.0
91.0,1.0
96.0,2.0
97.0,2.0
102.0,1.0
117.0,1.0
122.0,4.0
130.0,4.0
135.0,1.0
143.0,1.0
148.0,4.0
149.0,4.0
154.0,1.0
155.0,1.0
160.0,2.0
166.0,2.0
171.0,4.0
195.0,4.0
200.0,2.0
201.0,2.0
206.0,4.0
207.0,4.0
212.0,2.0
239.0,2.0
244.0,1.0
247.0,1.0
252.0,2.0
253.0,2.0
258.0,1.0
262.0,1.0
267.0,2.0
268.0,2.0
273.0,3.0
275.0,3.0
280.0,2.0
281.0,2.0
286.0,3.0
287.0,3.0
292.0,2.0
316.0,2.0
321.0,1.0
322.0,1.0
327.0,3.0
328.0,3.0
333.0,1.0
344.0,1.0
349.0,2.0
350.0,2.0
355.0,1.0
369.0,1.0
374.0,2.0
375.0,2.0
380.0,1.0
381.0,1.0
386.0,2.0
389.0,2.0
394.0,1.0
395.0,1.0
400.0,2.0
420.0,2.0
425.0,1.0
443.0,1.0
448.0,2.0
469.0,2.0
474.0,4.0
475.0,4.0
480.0,1.0
481.0,1.0
486.0,2.0
489.0,2.0
494.0,3.0
499.0,3.0
504.0,1.0
524.0,1.0
529.0,2.0
530.0,2.0
535.0,4.0
536.0,4.0
541.0,1.0
558.0,1.0
563.0,2.0
596.0,2.0
601.0,1.0
607.0,1.0
612.0,2.0
615.0,2.0
620.0,1.0
621.0,1.0
626.0,2.0
639.0,2.0
644.0,1.0
645.0,1.0
650.0,2.0
652.0,2.0
657.0,1.0
658.0,1.0
663.0,2.0
669.0,2.0
674.0,1.0
675.0,1.0
680.0,2.0
681.0,2.0
686.0,1.0
689.0,1.0
694.0,2.0
695.0,2.0
700.0,1.0
710.0,1.0
715.0,2.0
716.0,2.0
721.0,1.0
732.0,1.0
737.0,2.0
739.0,2.0
744.0,1.0
746.0,1.0
751.0,2.0
752.0,2.0
757.0,1.0
765.0,1.0
770.0,2.0
771.0,2.0
776.0,1.0
782.0,1.0
787.0,2.0
792.0,2.0
797.0,1.0
807.0,1.0
812.0,2.0
813.0,2.0
818.0,1.0
820.0,1.0
825.0,4.0
842.0,4.0
847.0,2.0
851.0,2.0
856.0,4.0
857.0,4.0
862.0,1.0
873.0,1.0
878.0,2.0
879.0,2.0
884.0,1.0
885.0,1.0
890.0,2.0
892.0,2.0
897.0,1.0
901.0,1.0
906.0,2.0
907.0,2.0
912.0,1.0
930.0,1.0
935.0,4.0
936.0,4.0
941.0,3.0
942.0,3.0
947.0,2.0
948.0,2.0
953.0,4.0
954.0,4.0
959.0,1.0
960.0,1.0
965.0,4.0
966.0,4.0
971.0,1.0
979.0,1.0
984.0,2.0
997.0,2.0
1002.0,1.0
1003.0,1.0
1008.0,2.0
1009.0,2.0
1014.0,3.0
1015.0,3.0
1020.0,1.0
1021.0,1.0
1026.0,3.0
1040.0,3.0
1045.0,2.0
1046.0,2.0
1051.0,1.0
1078.0,1.0
1083.0,2.0
1084.0,2.0
1089.0,1.0
1113.0,1.0
1118.0,2.0
1119.0,2.0
1124.0,1.0
1150.0,1.0
1155.0,2.0
1156.0,2.0
1161.0,1.0
1170.0,1.0
1175.0,2.0
1176.0,2.0
1181.0,1.0
1197.0,1.0
1202.0,4.0
1203.0,4.0
1208.0,2.0
1209.0,2.0
1214.0,1.0
