0.0,1.0
47.0,1.0
52.0,2.0
53.0,2.0
58.0,1.0
92.0,1.0
97.0,2.0
98.0,2.0
103.0,1.0
112.0,1.0
117.0,3.0
118.0,3.0
123.0,1.0
140.0,1.0
145.0,3.0
146.0,3.0
151.0,2.0
152.0,2.0
157.0,1.0
162.0,1.0
167.0,3.0
168.0,3.0
173.0,1.0
179.0,1.0
184.0,3.0
185.0,3.0
190.0,2.0
191.0,2.0
196.0,1.0
206.0,1.0
211.0,3.0
212.0,3.0
217.0,1.0
223.0,1.0
228.0,2.0
229.0,2.0
234.0,1.0
247.0,1.0
252.0,2.0
253.0,2.0
258.0,1.0
270.0,1.0
275.0,3.0
276.0,3.0
281.0,1.0
289.0,1.0
294.0,2.0
295.0,2.0
300.0,1.0
314.0,1.0
319.0,3.0
320.0,3.0
325.0,1.0
333.0,1.0
338.0,3.0
339.0,3.0
344.0,1.0
347.0,1.0
352.0,2.0
355.0,2.0
360.0,1.0
368.0,1.0
373.0,2.0
374.0,2.0
379.0,1.0
385.0,1.0
390.0,2.0
391.0,2.0
396.0,1.0
406.0,1.0
411.0,2.0
412.0,2.0
417.0,1.0
428.0,1.0
433.0,2.0
434.0,2.0
439.0,1.0
444.0,1.0
449.0,2.0
450.0,2.0
455.0,1.0
463.0,1.0
468.0,4.0
469.0,4.0
474.0,1.0
475.0,1.0
480.0,2.0
485.0,2.0
490.0,1.0
499.0,1.0
504.0,2.0
505.0,2.0
510.0,1.0
516.0,1.0
521.0,2.0
522.0,2.0
527.0,1.0
538.0,1.0
543.0,2.0
544.0,2.0
549.0,1.0
555.0,1.0
560.0,2.0
561.0,2.0
566.0,1.0
574.0,1.0
579.0,2.0
580.0,2.0
585.0,3.0
586.0,3.0
591.0,1.0
599.0,1.0
604.0,3.0
605.0,3.0
610.0,1.0
616.0,1.0
621.0,3.0
622.0,3.0
627.0,2.0
628.0,2.0
633.0,1.0
642.0,1.0
647.0,3.0
648.0,3.0
653.0,2.0
654.0,2.0
659.0,1.0
684.0,1.0
689.0,3.0
690.0,3.0
695.0,1.0
711.0,1.0
716.0,2.0
717.0,2.0
722.0,1.0
746.0,1.0
751.0,2.0
752.0,2.0
757.0,1.0
783.0,1.0
788.0,2.0
790.0,2.0
795.0,1.0
801.0,1.0
806.0,2.0
807.0,2.0
812.0,1.0
830.0,1.0
835.0,2.0
836.0,2.0
841.0,1.0
859.0,1.0
864.0,2.0
865.0,2.0
870.0,1.0
885.0,1.0
890.0,2.0
891.0,2.0
896.0,1.0
919.0,1.0
924.0,2.0
928.0,2.0
933.0,1.0
953.0,1.0
958.0,2.0
963.0,2.0
968.0,1.0
981.0,1.0
986.0,3.0
987.0,3.0
992.0,1.0
993.0,1.0
998.0,2.0
1004.0,2.0
1009.0,1.0
1017.0,1.0
1022.0,3.0
1023.0,3.0
1028.0,1.0
1037.0,1.0
1042.0,2.0
1043.0,2.0
1048.0,1.0
1058.0,1.0
1063.0,2.0
1064.0,2.0
1069.0,1.0
1080.0,1.0
1085.0,2.0
1086.0,2.0
1091.0,1.0
1106.0,1.0
1111.0,2.0
1112.0,2.0
1117.0,1.0
1125.0,1.0
1130.0,2.0
1131.0,2.0
1136.0,1.0
1157.0,1.0
1162.0,2.0
1169.0,2.0
1174.0,1.0
1183.0,1.0
1188.0,2.0
1189.0,2.0
1194.0,1.0
1198.0,1.0
1203.0,3.0
1204.0,3.0
1209.0,2.0
1210.0,2.0
1215.0,1.0
1217.0,1.0
1222.0,3.0
1223.0,3.0
1228.0,1.0
1238.0,1.0
1243.0,3.0
1244.0,3.0
1249.0,2.0
1254.0,2.0
1259.0,1.0
1267.0,1.0
1272.0,2.0
1273.0,2.0
1278.0,3.0
1283.0,3.0
1288.0,1.0
1300.0,1.0
1305.0,2.0
1306.0,2.0
1311.0,1.0
1315.0,1.0
1320.0,2.0
1324.0,2.0
1329.0,1.0
1330.0,1.0
1335.0,2.0
1336.0,2.0
1341.0,1.0
1347.0,1.0
1352.0,2.0
1358.0,2.0
1363.0,3.0
1364.0,3.0
1369.0,1.0
1372.0,1.0
1377.0,3.0
1378.0,3.0
1383.0,1.0
1394.0,1.0
1399.0,2.0
1403.0,2.0
1408.0,1.0
1414.0,1.0
1419.0,4.0
1420.0,4.0
1425.0,1.0
1426.0,1.0
1431.0,2.0
1437.0,2.0
1442.0,4.0
1443.0,4.0
1448.0,1.0
1449.0,1.0
1454.0,2.0
1455.0,2.0
1460.0,1.0
1465.0,1.0
1470.0,2.0
1471.0,2.0
1476.0,1.0
1485.0,1.0
1490.0,2.0
1491.0,2.0
1496.0,4.0
1497.0,4.0
1502.0,1.0
1515.0,1.0
1520.0,2.0
1521.0,2.0
1526.0,3.0
1527.0,3.0
1532.0,4.0
1533.0,4.0
1538.0,3.0
1539.0,3.0
1544.0,1.0
1556.0,1.0
1561.0,2.0
1563.0,2.0
1568.0,3.0
1569.0,3.0
1574.0,1.0
1580.0,1.0
1585.0,2.0
1586.0,2.0
1591.0,3.0
1592.0,3.0
1597.0,1.0
1603.0,1.0
1608.0,3.0
1609.0,3.0
1614.0,1.0
1624.0,1.0
1629.0,2.0
1630.0,2.0
1635.0,1.0
1650.0,1.0
1655.0,4.0
1656.0,4.0
1661.0,1.0
1662.0,1.0
1667.0,3.0
1668.0,3.0
1673.0,1.0
1691.0,1.0
1696.0,2.0
1697.0,2.0
1702.0,1.0
1711.0,1.0
1716.0,3.0
1717.0,3.0
1722.0,2.0
1723.0,2.0
1728.0,1.0
1729.0,1.0
1734.0,3.0
1736.0,3.0
1741.0,1.0
1762.0,1.0
1767.0,3.0
1768.0,3.0
1773.0,4.0
1774.0,4.0
1779.0,1.0
1785.0,1.0
1790.0,3.0
1791.0,3.0
1796.0,1.0
1797.0,1.0
1802.0,3.0
1803.0,3.0
1808.0,1.0
1820.0,1.0
1825.0,2.0
1826.0,2.0
1831.0,1.0
1837.0,1.0
1842.0,3.0
1843.0,3.0
1848.0,1.0
1849.0,1.0
1854.0,2.0
1855.0,2.0
1860.0,3.0
1861.0,3.0
1866.0,1.0
1881.0,1.0
1886.0,4.0
1887.0,4.0
1892.0,2.0
1893.0,2.0
1898.0,1.0
1899.0,1.0
1904.0,4.0
1905.0,4.0
1910.0,3.0
1911.0,3.0
1916.0,1.0
1921.0,1.0
1926.0,2.0
1927.0,2.0
1932.0,3.0
1937.0,3.0
1942.0,1.0
1943.0,1.0
1948.0,2.0
1953.0,2.0
1958.0,1.0
1968.0,1.0
1973.0,2.0
1974.0,2.0
1979.0,1.0
1984.0,1.0
1989.0,3.0
1991.0,3.0
1996.0,2.0
1997.0,2.0
2002.0,1.0
2008.0,1.0
2013.0,3.0
2014.0,3.0
2019.0,1.0
2022.0,1.0
2027.0,2.0
2028.0,2.0
2033.0,1.0
2039.0,1.0
2044.0,2.0
2048.0,2.0
2053.0,1.0
2068.0,1.0
2073.0,4.0
2074.0,4.0
2079.0,1.0
2083.0,1.0
2088.0,2.0
2090.0,2.0
2095.0,1.0
2099.0,1.0
2104.0,2.0
2110.0,2.0
2115.0,3.0
2116.0,3.0
2121.0,1.0
2133.0,1.0
2138.0,3.0
2139.0,3.0
2144.0,4.0
2145.0,4.0
2150.0,2.0
2158.0,2.0
2163.0,1.0
2164.0,1.0
2169.0,2.0
2178.0,2.0
2183.0,4.0
2184.0,4.0
2189.0,1.0
2190.0,1.0
2195.0,2.0
2196.0,2.0
2201.0,1.0
2209.0,1.0
2214.0,4.0
2215.0,4.0
2220.0,1.0
2226.0,1.0
2231.0,4.0
2232.0,4.0
2237.0,2.0
2238.0,2.0
2243.0,1.0
2244.0,1.0
2249.0,3.0
2253.0,3.0
2258.0,1.0
2261.0,1.0
2266.0,2.0
2267.0,2.0
2272.0,3.0
2273.0,3.0
2278.0,1.0
2292.0,1.0
2297.0,3.0
2298.0,3.0
2303.0,2.0
2304.0,2.0
2309.0,1.0
2312.0,1.0
2317.0,3.0
2318.0,3.0
2323.0,2.0
2324.0,2.0
2329.0,1.0
2335.0,1.0
2340.0,2.0
2341.0,2.0
2346.0,1.0
2351.0,1.0
2356.0,2.0
2358.0,2.0
2363.0,1.0
2376.0,1.0
2381.0,2.0
2382.0,2.0
2387.0,1.0
2393.0,1.0
2398.0,2.0
2399.0,2.0
2404.0,1.0
2405.0,1.0
2410.0,3.0
2411.0,3.0
2416.0,1.0
2433.0,1.0
2438.0,3.0
2439.0,3.0
2444.0,1.0
2473.0,1.0
2478.0,2.0
2479.0,2.0
2484.0,1.0
2485.0,1.0
2490.0,3.0
2491.0,3.0
2496.0,4.0
2497.0,4.0
2502.0,1.0
2538.0,1.0
2543.0,2.0
2544.0,2.0
2549.0,1.0
2550.0,1.0
2555.0,3.0
2556.0,3.0
2561.0,1.0
2571.0,1.0
2576.0,3.0
2577.0,3.0
2582.0,2.0
2583.0,2.0
2588.0,1.0
2589.0,1.0
2594.0,3.0
2595.0,3.0
2600.0,1.0
2624.0,1.0
2629.0,3.0
2630.0,3.0
2635.0,1.0
2644.0,1.0
2649.0,2.0
2650.0,2.0
2655.0,1.0
2746.0,1.0
2751.0,2.0
2752.0,2.0
2757.0,1.0
2763.0,1.0
2768.0,4.0
2769.0,4.0
2774.0,1.0
2783.0,1.0
2788.0,4.0
2789.0,4.0
2794.0,1.0
2795.0,1.0
2800.0,2.0
2801.0,2.0
2806.0,3.0
2807.0,3.0
2812.0,1.0
2831.0,1.0
2836.0,2.0
2841.0,2.0
2846.0,1.0
2862.0,1.0
2867.0,3.0
2868.0,3.0
2873.0,1.0
2925.0,1.0
2930.0,2.0
2931.0,2.0
2936.0,1.0
2939.0,1.0
2944.0,2.0
2945.0,2.0
2950.0,1.0
2956.0,1.0
2961.0,2.0
2966.0,2.0
2971.0,1.0
2972.0,1.0
2977.0,2.0
2978.0,2.0
2983.0,1.0
2990.0,1.0
2995.0,3.0
2996.0,3.0
3001.0,1.0
3006.0,1.0
3011.0,2.0
3016.0,2.0
3021.0,3.0
3022.0,3.0
3027.0,1.0
3047.0,1.0
3052.0,3.0
3053.0,3.0
3058.0,4.0
3059.0,4.0
3064.0,1.0
3078.0,1.0
3083.0,2.0
3084.0,2.0
3089.0,1.0
3090.0,1.0
3095.0,3.0
3096.0,3.0
3101.0,1.0
3109.0,1.0
3114.0,3.0
3120.0,3.0
3125.0,1.0
3149.0,1.0
3154.0,3.0
3169.0,3.0
3174.0,1.0
3180.0,1.0
3185.0,2.0
3190.0,2.0
3195.0,3.0
3196.0,3.0
3201.0,1.0
3202.0,1.0
3207.0,2.0
3212.0,2.0
3217.0,1.0
3248.0,1.0
3253.0,3.0
3254.0,3.0
3259.0,1.0
3264.0,1.0
3269.0,2.0
