0.0,1.0
185.0,1.0
190.0,2.0
206.0,2.0
211.0,1.0
242.0,1.0
247.0,2.0
248.0,2.0
253.0,1.0
284.0,1.0
289.0,2.0
290.0,2.0
295.0,1.0
301.0,1.0
306.0,3.0
321.0,3.0
326.0,2.0
327.0,2.0
332.0,1.0
354.0,1.0
359.0,2.0
365.0,2.0
370.0,3.0
371.0,3.0
376.0,1.0
393.0,1.0
398.0,2.0
404.0,2.0
409.0,1.0
430.0,1.0
435.0,2.0
436.0,2.0
441.0,1.0
475.0,1.0
480.0,2.0
481.0,2.0
486.0,1.0
487.0,1.0
492.0,3.0
493.0,3.0
498.0,1.0
517.0,1.0
522.0,2.0
523.0,2.0
528.0,1.0
556.0,1.0
561.0,2.0
562.0,2.0
567.0,1.0
571.0,1.0
576.0,3.0
577.0,3.0
582.0,1.0
602.0,1.0
607.0,2.0
608.0,2.0
613.0,1.0
619.0,1.0
624.0,3.0
625.0,3.0
630.0,1.0
637.0,1.0
642.0,3.0
643.0,3.0
648.0,2.0
649.0,2.0
654.0,1.0
680.0,1.0
685.0,2.0
686.0,2.0
691.0,1.0
714.0,1.0
719.0,3.0
734.0,3.0
739.0,2.0
740.0,2.0
745.0,3.0
746.0,3.0
751.0,4.0
752.0,4.0
757.0,1.0
778.0,1.0
783.0,3.0
784.0,3.0
789.0,1.0
790.0,1.0
795.0,2.0
802.0,2.0
807.0,1.0
813.0,1.0
818.0,4.0
819.0,4.0
824.0,1.0
832.0,1.0
837.0,2.0
838.0,2.0
843.0,1.0
938.0,1.0
943.0,3.0
944.0,3.0
949.0,1.0
970.0,1.0
975.0,2.0
976.0,2.0
981.0,4.0
982.0,4.0
987.0,1.0
989.0,1.0
994.0,3.0
1014.0,3.0
1019.0,1.0
1020.0,1.0
1025.0,3.0
1026.0,3.0
1031.0,1.0
1034.0,1.0
1039.0,2.0
1044.0,2.0
1049.0,3.0
1050.0,3.0
1055.0,1.0
1062.0,1.0
1067.0,3.0
1068.0,3.0
1073.0,1.0
1081.0,1.0
1086.0,3.0
1087.0,3.0
1092.0,2.0
1097.0,2.0
1102.0,1.0
1103.0,1.0
1108.0,3.0
1109.0,3.0
1114.0,1.0
1126.0,1.0
1131.0,2.0
1132.0,2.0
1137.0,1.0
1143.0,1.0
1148.0,2.0
1152.0,2.0
1157.0,1.0
1163.0,1.0
1168.0,2.0
1169.0,2.0
1174.0,1.0
1179.0,1.0
1184.0,3.0
1185.0,3.0
1190.0,2.0
1191.0,2.0
1196.0,4.0
1197.0,4.0
1202.0,3.0
1203.0,3.0
1208.0,1.0
1214.0,1.0
1219.0,3.0
1222.0,3.0
1227.0,2.0
1228.0,2.0
1233.0,3.0
1234.0,3.0
1239.0,1.0
1259.0,1.0
1264.0,2.0
1265.0,2.0
1270.0,1.0
1298.0,1.0
1303.0,2.0
1309.0,2.0
1314.0,4.0
1315.0,4.0
1320.0,1.0
1335.0,1.0
1340.0,2.0
1341.0,2.0
1346.0,4.0
1347.0,4.0
1352.0,1.0
1372.0,1.0
1377.0,2.0
1379.0,2.0
1384.0,1.0
1408.0,1.0
1413.0,2.0
1414.0,2.0
