0.0,1.0
128.0,1.0
133.0,3.0
153.0,3.0
158.0,1.0
159.0,1.0
164.0,3.0
179.0,3.0
184.0,1.0
206.0,1.0
211.0,3.0
212.0,3.0
217.0,1.0
378.0,1.0
383.0,3.0
384.0,3.0
389.0,1.0
498.0,1.0
503.0,2.0
521.0,2.0
526.0,1.0
612.0,1.0
617.0,2.0
618.0,2.0
623.0,1.0
660.0,1.0
665.0,3.0
687.0,3.0
692.0,1.0
693.0,1.0
698.0,3.0
701.0,3.0
706.0,1.0
707.0,1.0
712.0,3.0
713.0,3.0
718.0,1.0
740.0,1.0
745.0,2.0
749.0,2.0
754.0,1.0
755.0,1.0
760.0,4.0
774.0,4.0
779.0,2.0
785.0,2.0
790.0,1.0
813.0,1.0
818.0,2.0
822.0,2.0
827.0,1.0
840.0,1.0
845.0,3.0
846.0,3.0
851.0,1.0
852.0,1.0
857.0,2.0
858.0,2.0
863.0,1.0
889.0,1.0
894.0,2.0
895.0,2.0
900.0,1.0
901.0,1.0
906.0,3.0
907.0,3.0
912.0,1.0
924.0,1.0
929.0,2.0
938.0,2.0
943.0,1.0
965.0,1.0
970.0,2.0
973.0,2.0
978.0,1.0
980.0,1.0
985.0,4.0
986.0,4.0
991.0,1.0
997.0,1.0
1002.0,2.0
1006.0,2.0
1011.0,1.0
1025.0,1.0
1030.0,2.0
1031.0,2.0
1036.0,1.0
1037.0,1.0
1042.0,2.0
1048.0,2.0
1053.0,1.0
1061.0,1.0
1066.0,3.0
1067.0,3.0
1072.0,1.0
1077.0,1.0
1082.0,2.0
1083.0,2.0
1088.0,1.0
1106.0,1.0
1111.0,2.0
1112.0,2.0
1117.0,1.0
1118.0,1.0
1123.0,2.0
1124.0,2.0
1129.0,1.0
1132.0,1.0
1137.0,2.0
1142.0,2.0
1147.0,1.0
1148.0,1.0
1153.0,2.0
1154.0,2.0
1159.0,1.0
1171.0,1.0
1176.0,2.0
1177.0,2.0
1182.0,1.0
1203.0,1.0
1208.0,3.0
1209.0,3.0
1214.0,2.0
1215.0,2.0
1220.0,1.0
1241.0,1.0
1246.0,2.0
1250.0,2.0
1255.0,1.0
1278.0,1.0
1283.0,2.0
1284.0,2.0
1289.0,1.0
1310.0,1.0
1315.0,2.0
1320.0,2.0
1325.0,1.0
1350.0,1.0
1355.0,2.0
1356.0,2.0
1361.0,3.0
1362.0,3.0
1367.0,1.0
1368.0,1.0
1373.0,4.0
1374.0,4.0
1379.0,1.0
1384.0,1.0
1389.0,4.0
1390.0,4.0
1395.0,1.0
1396.0,1.0
1401.0,2.0
1403.0,2.0
1408.0,3.0
1419.0,3.0
1424.0,2.0
1425.0,2.0
1430.0,1.0
1457.0,1.0
1462.0,2.0
1463.0,2.0
1468.0,1.0
1483.0,1.0
1488.0,2.0
1489.0,2.0
1494.0,3.0
1495.0,3.0
1500.0,4.0
1501.0,4.0
1506.0,1.0
1520.0,1.0
1525.0,2.0
1526.0,2.0
1531.0,1.0
1532.0,1.0
1537.0,2.0
1538.0,2.0
1543.0,4.0
1544.0,4.0
1549.0,1.0
1553.0,1.0
1558.0,4.0
1559.0,4.0
1564.0,1.0
1568.0,1.0
1573.0,2.0
1579.0,2.0
1584.0,3.0
1593.0,3.0
1598.0,1.0
1604.0,1.0
1609.0,3.0
1610.0,3.0
1615.0,2.0
1616.0,2.0
1621.0,1.0
1635.0,1.0
1640.0,3.0
1651.0,3.0
1656.0,1.0
1657.0,1.0
1662.0,2.0
1666.0,2.0
1671.0,3.0
1672.0,3.0
1677.0,1.0
1717.0,1.0
1722.0,2.0
1723.0,2.0
1728.0,1.0
1767.0,1.0
1772.0,4.0
1773.0,4.0
1778.0,1.0
1780.0,1.0
1785.0,4.0
1792.0,4.0
1797.0,1.0
1848.0,1.0
1853.0,2.0
1854.0,2.0
1859.0,1.0
1881.0,1.0
1886.0,2.0
1887.0,2.0
1892.0,1.0
1918.0,1.0
1923.0,2.0
1924.0,2.0
1929.0,1.0
1955.0,1.0
1960.0,2.0
1961.0,2.0
1966.0,1.0
1992.0,1.0
1997.0,2.0
2002.0,2.0
2007.0,1.0
2026.0,1.0
2031.0,2.0
2032.0,2.0
2037.0,1.0
2063.0,1.0
2068.0,2.0
2078.0,2.0
2083.0,1.0
2090.0,1.0
2095.0,2.0
2096.0,2.0
2101.0,1.0
2127.0,1.0
2132.0,2.0
2133.0,2.0
2138.0,1.0
2203.0,1.0
2208.0,2.0
2223.0,2.0
2228.0,1.0
2251.0,1.0
2256.0,2.0
2258.0,2.0
2263.0,1.0
2285.0,1.0
2290.0,2.0
2295.0,2.0
2300.0,3.0
2309.0,3.0
2314.0,1.0
2315.0,1.0
2320.0,3.0
2326.0,3.0
2331.0,1.0
2379.0,1.0
2384.0,2.0
2390.0,2.0
2395.0,1.0
2396.0,1.0
2401.0,2.0
2402.0,2.0
2407.0,1.0
2464.0,1.0
2469.0,2.0
2470.0,2.0
2475.0,1.0
2533.0,1.0
2538.0,2.0
2539.0,2.0
2544.0,4.0
2558.0,4.0
2563.0,1.0
2564.0,1.0
2569.0,4.0
2570.0,4.0
2575.0,1.0
2581.0,1.0
2586.0,2.0
2592.0,2.0
2597.0,1.0
2618.0,1.0
2623.0,2.0
2627.0,2.0
2632.0,1.0
2708.0,1.0
2713.0,2.0
2732.0,2.0
2737.0,4.0
2738.0,4.0
2743.0,1.0
2945.0,1.0
2950.0,4.0
2954.0,4.0
2959.0,1.0
2998.0,1.0
3003.0,2.0
